"id"	"address"	"region"	"village"	"takeup_survey"	"age"	"male"	"delay"	"intensive"	"info_none"	"intensive.nondelay.peers"	"n.peers"
"328"	"1112450"	"jingang9"	1	"jingang"	1	55	1	0	0	1	1	2
"329"	"1112497"	"jingang9"	1	"jingang"	0	65	1	0	1	1	1	3
"330"	"1112475"	"jingang9"	1	"jingang"	0	40	1	0	1	1	2	3
"331"	"1112459"	"jingang9"	1	"jingang"	0	64	1	0	1	1	1	2
"332"	"1112458"	"jingang9"	1	"jingang"	0	59	1	0	1	1	2	3
"333"	"1112463"	"jingang9"	1	"jingang"	0	45	1	0	0	1	1	2
"334"	"1112498"	"jingang9"	1	"jingang"	1	60	1	1	1	1	0	2
"335"	"1112469"	"jingang9"	1	"jingang"	1	73	1	1	1	1	2	5
"336"	"1112479"	"jingang9"	1	"jingang"	0	77	1	1	1	1	0	4
"337"	"1112491"	"jingang9"	1	"jingang"	0	42	1	1	0	0	1	2
"338"	"1112485"	""	NA	"jingang"	NA	NA	NA	0	1	NA	0	0
"339"	"1112487"	""	NA	"jingang"	NA	NA	NA	0	1	NA	0	0
"340"	"1113098"	"shigang12"	1	"shigang"	0	31	1	0	0	1	0	3
"341"	"1113108"	"shigang12"	1	"shigang"	1	46	1	0	0	1	1	3
"342"	"1113106"	"shigang12"	1	"shigang"	0	41	NA	1	1	1	0	3
"343"	"1113105"	"shigang12"	1	"shigang"	0	50	1	0	1	1	0	2
"344"	"1113100"	"shigang12"	1	"shigang"	1	57	1	0	0	1	0	2
"345"	"1113101"	"shigang12"	1	"shigang"	0	43	1	0	1	1	0	3
"346"	"1113109"	"shigang12"	1	"shigang"	1	49	1	1	1	1	0	3
"347"	"1113081"	"shigang12"	1	"shigang"	0	61	1	0	0	1	0	3
"348"	"1113094"	"shigang12"	1	"shigang"	0	42	1	1	0	1	0	2
"349"	"1113090"	"shigang12"	1	"shigang"	1	56	1	1	1	0	0	2
"350"	"1113069"	"shigang12"	1	"shigang"	1	46	1	1	0	0	0	4
"351"	"1113072"	"shigang12"	1	"shigang"	0	67	1	1	1	1	0	5
"352"	"1113089"	"shigang12"	1	"shigang"	1	60	1	0	1	1	0	2
"353"	"1113079"	"shigang12"	1	"shigang"	1	37	1	0	0	1	1	4
"354"	"1113077"	"shigang12"	1	"shigang"	1	44	1	1	0	0	0	1
"355"	"1113080"	"shigang12"	1	"shigang"	0	33	1	1	0	1	1	4
"356"	"1113084"	"shigang12"	1	"shigang"	1	40	1	1	1	1	1	4
"357"	"1113095"	"shigang12"	1	"shigang"	0	53	NA	1	1	0	0	1
"358"	"1113102"	"shigang12"	1	"shigang"	1	38	NA	1	1	0	1	4
"359"	"1113070"	"shigang12"	1	"shigang"	1	56	1	1	0	0	0	3
"360"	"1113148"	"shigang21"	1	"shigang"	1	43	1	1	0	1	0	4
"361"	"1113152"	"shigang21"	1	"shigang"	1	57	1	0	0	1	0	2
"362"	"1113119"	"shigang21"	1	"shigang"	0	62	1	0	1	1	0	2
"363"	"1113142"	"shigang21"	1	"shigang"	1	63	1	0	0	1	0	1
"364"	"1113132"	"shigang21"	1	"shigang"	0	52	1	0	0	1	0	1
"365"	"1113124"	"shigang21"	1	"shigang"	1	41	1	1	1	0	0	4
"366"	"1113117"	"shigang21"	1	"shigang"	0	64	1	1	1	1	2	2
"367"	"1113137"	"shigang21"	1	"shigang"	0	41	1	1	1	0	0	4
"368"	"1113130"	"shigang21"	1	"shigang"	1	70	1	1	0	0	0	3
"369"	"1113135"	"shigang21"	1	"shigang"	0	68	1	0	1	1	0	2
"370"	"1113121"	"shigang21"	1	"shigang"	0	42	1	1	0	0	0	4
"371"	"1113147"	"shigang21"	1	"shigang"	0	42	1	0	1	1	1	5
"372"	"1113118"	"shigang21"	1	"shigang"	0	61	1	1	0	1	0	3
"373"	"1113127"	"shigang21"	1	"shigang"	0	47	1	0	1	1	0	5
"374"	"1113151"	"shigang21"	1	"shigang"	0	46	1	1	1	1	1	2
"375"	"1113139"	"shigang21"	1	"shigang"	0	51	1	1	1	0	0	5
"376"	"1113140"	"shigang21"	1	"shigang"	0	74	1	1	0	1	0	3
"377"	"1113149"	"shigang21"	1	"shigang"	1	75	1	1	0	0	0	5
"378"	"1113143"	"shigang21"	1	"shigang"	1	88	1	0	0	1	0	1
"379"	"1113556"	"shigang52"	1	"shigang"	0	36	1	0	1	1	2	2
"380"	"1113358"	"shigang41"	1	"shigang"	1	60	1	1	1	0	1	5
"381"	"1113331"	"shigang41"	1	"shigang"	0	77	1	1	0	1	0	2
"382"	"1113339"	"shigang41"	1	"shigang"	0	52	1	1	0	1	1	4
"383"	"1113356"	"shigang41"	1	"shigang"	0	57	1	1	0	1	0	2
"384"	"1113354"	"shigang41"	1	"shigang"	1	62	1	0	1	1	0	3
"385"	"1113345"	"shigang41"	1	"shigang"	1	47	1	0	0	1	1	4
"386"	"1113349"	"shigang41"	1	"shigang"	1	40	1	0	1	1	0	3
"387"	"1113360"	"shigang41"	1	"shigang"	0	67	1	1	0	0	1	4
"388"	"1113440"	"shigang43"	1	"shigang"	0	57	1	0	0	1	0	1
"389"	"1113367"	"shigang41"	1	"shigang"	0	77	1	0	0	1	1	2
"390"	"1113337"	"shigang41"	1	"shigang"	1	49	1	1	1	0	1	4
"391"	"1113373"	"shigang41"	1	"shigang"	0	44	1	1	1	1	0	4
"392"	"1113376"	"shigang41"	1	"shigang"	0	76	1	1	1	0	0	4
"393"	"1113338"	"shigang41"	1	"shigang"	0	64	1	1	1	0	0	1
"394"	"1113371"	"shigang41"	1	"shigang"	1	54	1	0	1	1	1	4
"395"	"1113347"	"shigang41"	1	"shigang"	0	44	1	1	0	0	0	3
"396"	"1113377"	"shigang41"	1	"shigang"	1	59	0	0	0	1	1	3
"397"	"1113370"	"shigang41"	1	"shigang"	0	52	1	0	0	1	1	5
"398"	"1113455"	"shigang43"	1	"shigang"	1	42	1	1	1	1	1	4
"399"	"1113453"	"shigang43"	1	"shigang"	1	56	1	1	1	1	0	2
"400"	"1113441"	"shigang43"	1	"shigang"	1	54	1	0	1	1	1	4
"401"	"1113434"	"shigang43"	1	"shigang"	1	46	1	0	1	1	2	2
"402"	"1113421"	"shigang43"	1	"shigang"	0	71	1	0	0	1	0	3
"403"	"1113437"	"shigang43"	1	"shigang"	0	38	1	0	0	1	0	3
"404"	"1113419"	"shigang43"	1	"shigang"	0	41	1	1	0	0	0	4
"405"	"1113422"	"shigang43"	1	"shigang"	0	43	1	1	1	0	0	3
"406"	"1113425"	"shigang43"	1	"shigang"	1	66	1	0	1	1	1	2
"407"	"1113454"	"shigang43"	1	"shigang"	0	43	1	0	0	1	0	4
"408"	"1113431"	"shigang43"	1	"shigang"	0	34	1	1	0	0	0	5
"409"	"1113457"	"shigang43"	1	"shigang"	0	63	1	0	0	1	0	3
"410"	"1113447"	"shigang43"	1	"shigang"	0	60	1	1	0	0	0	5
"411"	"1113428"	"shigang43"	1	"shigang"	0	41	1	1	1	0	0	4
"412"	"1113435"	"shigang43"	1	"shigang"	1	66	1	1	0	1	1	3
"413"	"1113424"	"shigang43"	1	"shigang"	0	45	1	0	1	1	1	5
"414"	"1113426"	"shigang43"	1	"shigang"	0	61	1	0	0	1	0	2
"415"	"1113461"	"shigang43"	1	"shigang"	0	56	1	0	0	1	0	2
"416"	"1113439"	"shigang43"	1	"shigang"	0	69	1	1	1	1	0	3
"417"	"1113445"	"shigang43"	1	"shigang"	0	69	1	1	1	0	0	3
"418"	"1113451"	"shigang43"	1	"shigang"	1	71	1	1	0	1	0	3
"419"	"1113430"	"shigang43"	1	"shigang"	1	68	1	1	1	1	0	4
"420"	"1113432"	"shigang43"	1	"shigang"	0	37	1	1	0	0	0	3
"421"	"1113450"	"shigang43"	1	"shigang"	1	69	1	0	1	1	0	3
"422"	"1113584"	"shigang52"	1	"shigang"	0	58	1	0	0	1	1	2
"423"	"1113540"	"shigang52"	1	"shigang"	0	51	1	0	0	1	1	3
"424"	"1113571"	"shigang52"	1	"shigang"	0	57	1	0	0	1	1	3
"425"	"1113572"	"shigang52"	1	"shigang"	0	55	1	1	1	1	0	2
"426"	"1113542"	"shigang52"	1	"shigang"	0	58	1	0	1	1	1	1
"427"	"1113592"	"shigang52"	1	"shigang"	0	46	1	0	0	1	0	2
"428"	"1113557"	"shigang52"	1	"shigang"	0	60	1	0	1	1	1	1
"429"	"1113593"	"shigang52"	1	"shigang"	0	38	1	0	1	1	1	1
"430"	"1113552"	"shigang52"	1	"shigang"	0	46	1	1	1	1	0	2
"431"	"1113578"	"shigang52"	1	"shigang"	0	67	1	1	0	0	1	2
"432"	"1113562"	"shigang52"	1	"shigang"	0	46	1	1	1	1	0	2
"433"	"1113554"	"shigang52"	1	"shigang"	0	40	1	1	1	1	0	0
"434"	"1113576"	"shigang52"	1	"shigang"	1	46	1	1	0	0	1	2
"435"	"1113559"	"shigang52"	1	"shigang"	0	57	1	0	0	1	0	1
"436"	"1114061"	"zhangxi2"	1	"zhangxi"	0	40	1	1	1	1	1	3
"437"	"1114036"	"zhangxi2"	1	"zhangxi"	0	50	1	0	0	1	1	5
"438"	"1114058"	"zhangxi2"	1	"zhangxi"	1	63	1	0	1	1	0	3
"439"	"1114038"	"zhangxi2"	1	"zhangxi"	0	47	1	0	0	1	0	3
"440"	"1114106"	"zhangxi2"	1	"zhangxi"	0	52	1	0	0	1	0	5
"441"	"1114067"	"zhangxi2"	1	"zhangxi"	0	62	1	0	0	1	0	4
"442"	"1114093"	"zhangxi2"	1	"zhangxi"	0	58	1	0	0	1	0	2
"443"	"1114068"	"zhangxi2"	1	"zhangxi"	1	47	1	0	1	1	0	4
"444"	"1114072"	"zhangxi2"	1	"zhangxi"	0	59	1	1	1	1	1	2
"445"	"1114065"	"zhangxi2"	1	"zhangxi"	0	36	1	0	1	1	1	4
"446"	"1114080"	"zhangxi2"	1	"zhangxi"	0	46	1	0	0	1	0	5
"447"	"1114043"	"zhangxi2"	1	"zhangxi"	0	43	1	0	0	1	0	3
"448"	"1114060"	"zhangxi2"	1	"zhangxi"	0	56	1	0	0	1	1	5
"449"	"1114059"	"zhangxi2"	1	"zhangxi"	1	57	1	1	0	0	0	4
"450"	"1114077"	"zhangxi2"	1	"zhangxi"	0	65	1	1	0	1	0	3
"451"	"1114051"	"zhangxi2"	1	"zhangxi"	1	57	1	1	0	0	0	2
"452"	"1114082"	"zhangxi2"	1	"zhangxi"	0	58	1	1	1	0	0	5
"453"	"1114045"	"zhangxi2"	1	"zhangxi"	1	60	1	1	1	0	1	4
"454"	"1114063"	"zhangxi2"	1	"zhangxi"	0	54	1	1	1	1	0	3
"455"	"1114046"	"zhangxi2"	1	"zhangxi"	0	43	1	1	0	1	0	2
"456"	"1114048"	"zhangxi2"	1	"zhangxi"	0	64	1	1	1	1	0	4
"457"	"1114052"	"zhangxi2"	1	"zhangxi"	1	28	1	1	0	0	1	4
"458"	"1114092"	"zhangxi2"	1	"zhangxi"	1	54	1	1	1	1	0	3
"459"	"1114083"	"zhangxi2"	1	"zhangxi"	0	42	1	1	0	0	0	3
"460"	"1114071"	"zhangxi2"	1	"zhangxi"	1	56	1	1	0	0	0	3
"461"	"1114085"	"zhangxi2"	1	"zhangxi"	1	61	1	0	1	1	0	1
"462"	"1114086"	"zhangxi2"	1	"zhangxi"	0	60	1	0	0	1	1	2
"463"	"1114056"	"zhangxi2"	1	"zhangxi"	1	40	1	1	0	1	1	2
"464"	"1114064"	"zhangxi2"	1	"zhangxi"	0	38	1	0	1	1	3	4
"465"	"1114073"	"zhangxi2"	1	"zhangxi"	0	33	1	0	1	1	4	5
"466"	"1114099"	"zhangxi2"	1	"zhangxi"	0	45	1	0	1	1	2	4
"467"	"11123405"	"hongxing8"	1	"hongxing"	0	43	1	1	1	0	1	3
"468"	"1114076"	"zhangxi2"	1	"zhangxi"	0	41	1	0	1	1	1	3
"469"	"1114416"	"zhangxi6"	1	"zhangxi"	1	41	0	0	0	1	1	4
"470"	"1114147"	"zhangxi3"	1	"zhangxi"	1	44	1	1	1	1	2	4
"471"	"1114110"	"zhangxi3"	1	"zhangxi"	0	58	1	0	1	1	2	5
"472"	"1114114"	"zhangxi3"	1	"zhangxi"	0	39	1	1	1	1	1	3
"473"	"1114150"	"zhangxi3"	1	"zhangxi"	1	66	1	0	1	1	2	4
"474"	"1114111"	"zhangxi3"	1	"zhangxi"	0	35	1	0	0	1	2	5
"475"	"1114119"	"zhangxi3"	1	"zhangxi"	0	47	1	0	0	1	0	5
"476"	"1114112"	"zhangxi3"	1	"zhangxi"	1	74	NA	1	0	1	2	5
"477"	"1114181"	"zhangxi3"	1	"zhangxi"	1	57	1	0	1	1	2	5
"478"	"1114123"	"zhangxi3"	1	"zhangxi"	0	54	1	1	0	1	0	4
"479"	"1114113"	"zhangxi3"	1	"zhangxi"	0	64	1	1	1	1	2	5
"480"	"1114130"	"zhangxi3"	1	"zhangxi"	0	64	1	0	0	1	1	5
"481"	"1114172"	"zhangxi3"	1	"zhangxi"	1	55	1	1	0	1	0	5
"482"	"1114132"	"zhangxi3"	1	"zhangxi"	0	47	1	0	1	1	2	5
"483"	"1114173"	"zhangxi3"	1	"zhangxi"	1	72	1	1	1	0	1	5
"484"	"1114165"	"zhangxi3"	1	"zhangxi"	1	40	1	1	1	0	3	4
"485"	"1114177"	"zhangxi3"	1	"zhangxi"	0	58	1	1	0	0	0	5
"486"	"1114115"	"zhangxi3"	1	"zhangxi"	0	25	1	1	1	1	0	4
"487"	"1114175"	"zhangxi3"	1	"zhangxi"	0	66	1	0	0	1	0	5
"488"	"1114116"	"zhangxi3"	1	"zhangxi"	1	64	1	1	1	0	0	5
"489"	"1114141"	"zhangxi3"	1	"zhangxi"	1	64	1	1	1	1	1	5
"490"	"1114148"	"zhangxi3"	1	"zhangxi"	0	66	1	1	0	1	0	4
"491"	"1114140"	"zhangxi3"	1	"zhangxi"	1	37	1	0	0	1	0	5
"492"	"1114153"	"zhangxi3"	1	"zhangxi"	0	56	1	0	0	1	0	4
"493"	"1114125"	"zhangxi3"	1	"zhangxi"	0	55	1	0	0	1	2	5
"494"	"1114171"	"zhangxi3"	1	"zhangxi"	1	44	1	1	0	0	1	4
"495"	"1114117"	"zhangxi3"	1	"zhangxi"	1	47	1	0	1	1	1	3
"496"	"1114163"	"zhangxi3"	1	"zhangxi"	1	53	1	0	1	1	2	5
"497"	"1114118"	""	NA	"zhangxi"	NA	NA	NA	0	1	NA	0	0
"498"	"1114126"	"zhangxi3"	1	"zhangxi"	1	43	1	0	1	1	0	2
"499"	"1114161"	"zhangxi3"	1	"zhangxi"	0	77	1	1	1	1	1	4
"500"	"1114156"	"zhangxi3"	1	"zhangxi"	0	64	1	1	0	0	2	4
"501"	"1114120"	"zhangxi3"	1	"zhangxi"	1	67	1	0	1	1	2	5
"502"	"1114174"	"zhangxi3"	1	"zhangxi"	1	59	1	0	1	1	1	5
"503"	"1114131"	"zhangxi3"	1	"zhangxi"	1	39	1	1	0	0	1	4
"504"	"1114160"	"zhangxi3"	1	"zhangxi"	0	54	1	1	0	0	1	5
"505"	"1114133"	"zhangxi3"	1	"zhangxi"	1	NA	1	0	1	1	1	5
"506"	"1114142"	"zhangxi3"	1	"zhangxi"	0	50	1	0	0	1	1	5
"507"	"1114182"	"zhangxi3"	1	"zhangxi"	1	44	1	0	1	1	1	2
"508"	"1114179"	"zhangxi3"	1	"zhangxi"	1	62	1	1	0	1	1	3
"509"	"1114145"	"zhangxi3"	1	"zhangxi"	0	53	1	1	1	0	1	3
"510"	"1114169"	"zhangxi3"	1	"zhangxi"	0	62	1	1	0	1	0	5
"511"	"1114144"	"zhangxi3"	1	"zhangxi"	1	21	1	1	1	0	0	3
"512"	"1114154"	""	NA	"zhangxi"	NA	NA	NA	0	1	NA	0	0
"513"	"1114225"	"zhangxi4"	1	"zhangxi"	1	54	1	1	1	0	1	2
"514"	"1114184"	"zhangxi4"	1	"zhangxi"	1	68	1	0	1	1	1	5
"515"	"1114249"	"zhangxi4"	1	"zhangxi"	0	61	1	0	1	1	2	4
"516"	"1114206"	"zhangxi4"	1	"zhangxi"	1	64	1	1	0	0	1	2
"517"	"1114185"	"zhangxi4"	1	"zhangxi"	0	62	1	0	0	1	2	4
"518"	"1114215"	"zhangxi4"	1	"zhangxi"	0	58	1	1	1	0	0	3
"519"	"1114269"	"zhangxi4"	1	"zhangxi"	0	62	0	1	0	0	1	3
"520"	"1114264"	"zhangxi4"	1	"zhangxi"	0	38	1	1	1	1	0	3
"521"	"1114187"	"zhangxi4"	1	"zhangxi"	1	48	1	1	0	0	0	5
"522"	"1114199"	"zhangxi4"	1	"zhangxi"	1	34	1	0	1	1	0	5
"523"	"1114211"	"zhangxi4"	1	"zhangxi"	0	68	1	0	0	1	0	5
"524"	"1114205"	"zhangxi4"	1	"zhangxi"	0	54	1	1	1	0	0	5
"525"	"1114197"	"zhangxi4"	1	"zhangxi"	0	62	1	0	0	1	1	4
"526"	"1114232"	"zhangxi4"	1	"zhangxi"	0	60	1	1	0	0	1	5
"527"	"1114231"	"zhangxi4"	1	"zhangxi"	0	46	1	1	0	1	0	5
"528"	"1114257"	"zhangxi4"	1	"zhangxi"	0	69	1	0	0	1	0	5
"529"	"1114258"	"zhangxi4"	1	"zhangxi"	0	70	1	0	0	1	0	5
"530"	"1114194"	"zhangxi4"	1	"zhangxi"	1	48	1	1	1	0	0	5
"531"	"1114204"	"zhangxi4"	1	"zhangxi"	0	62	1	0	0	1	0	1
"532"	"1114220"	"zhangxi4"	1	"zhangxi"	0	56	1	1	0	0	0	3
"533"	"1114216"	"zhangxi4"	1	"zhangxi"	0	70	1	0	0	1	0	3
"534"	"1114228"	"zhangxi4"	1	"zhangxi"	0	46	1	0	0	1	0	4
"535"	"1114201"	"zhangxi4"	1	"zhangxi"	0	66	1	0	0	1	0	5
"536"	"1114191"	"zhangxi4"	1	"zhangxi"	0	68	1	1	0	1	0	5
"537"	"1114218"	"zhangxi4"	1	"zhangxi"	0	60	1	1	0	1	0	2
"538"	"1114242"	"zhangxi4"	1	"zhangxi"	0	42	1	0	1	1	1	4
"539"	"1114277"	"zhangxi4"	1	"zhangxi"	0	36	1	1	0	1	0	3
"540"	"1114235"	"zhangxi4"	1	"zhangxi"	1	32	1	0	1	1	1	5
"541"	"1114203"	"zhangxi4"	1	"zhangxi"	0	54	1	0	1	1	1	3
"542"	"1114217"	"zhangxi4"	1	"zhangxi"	0	67	1	0	1	1	1	2
"543"	"1114202"	"zhangxi4"	1	"zhangxi"	0	68	1	0	1	1	1	2
"544"	"1114236"	"zhangxi4"	1	"zhangxi"	0	42	1	0	1	1	3	3
"545"	"1114239"	"zhangxi4"	1	"zhangxi"	1	72	1	1	1	0	2	3
"546"	"1114251"	"zhangxi4"	1	"zhangxi"	0	54	1	0	1	1	3	3
"547"	"1114240"	"zhangxi4"	1	"zhangxi"	0	50	1	1	1	0	0	1
"548"	"1114260"	"zhangxi4"	1	"zhangxi"	1	54	1	1	1	1	2	5
"549"	"1114256"	"zhangxi4"	1	"zhangxi"	0	62	1	1	1	1	0	4
"550"	"1114247"	"zhangxi4"	1	"zhangxi"	0	66	1	1	0	1	0	5
"551"	"1114234"	"zhangxi4"	1	"zhangxi"	1	38	1	1	0	1	1	5
"552"	"1114221"	""	NA	"zhangxi"	NA	NA	NA	0	1	NA	0	0
"553"	"1114224"	""	NA	"zhangxi"	NA	NA	NA	0	1	NA	0	0
"554"	"1114273"	"zhangxi4"	1	"zhangxi"	1	40	1	1	0	1	1	3
"555"	"1114255"	"zhangxi4"	1	"zhangxi"	0	66	1	1	1	1	0	2
"556"	"1114346"	"zhangxi5"	1	"zhangxi"	0	57	1	0	0	1	1	4
"557"	"1114317"	"zhangxi5"	1	"zhangxi"	1	33	1	0	0	1	0	5
"558"	"1114287"	"zhangxi5"	1	"zhangxi"	1	45	1	1	1	0	0	2
"559"	"1114306"	"zhangxi5"	1	"zhangxi"	1	54	1	1	1	1	1	5
"560"	"1114285"	"zhangxi5"	1	"zhangxi"	0	72	1	1	0	0	1	3
"561"	"1114322"	"zhangxi5"	1	"zhangxi"	0	59	1	1	1	0	2	5
"562"	"1114288"	"zhangxi5"	1	"zhangxi"	0	54	1	1	0	0	1	3
"563"	"1114291"	"zhangxi5"	1	"zhangxi"	0	63	1	1	1	1	1	4
"564"	"1114298"	"zhangxi5"	1	"zhangxi"	1	66	1	1	0	1	0	5
"565"	"1114295"	"zhangxi5"	1	"zhangxi"	0	59	1	1	0	0	0	5
"566"	"1114340"	"zhangxi5"	1	"zhangxi"	0	52	1	1	0	0	1	2
"567"	"1114289"	"zhangxi5"	1	"zhangxi"	0	50	1	1	0	1	2	3
"568"	"1114303"	"zhangxi5"	1	"zhangxi"	0	51	1	1	1	0	1	5
"569"	"1114319"	"zhangxi5"	1	"zhangxi"	0	40	1	0	1	1	1	5
"570"	"1114318"	"zhangxi5"	1	"zhangxi"	0	37	1	0	1	1	1	3
"571"	"1114358"	"zhangxi5"	1	"zhangxi"	0	34	1	0	1	1	0	2
"572"	"1114331"	"zhangxi5"	1	"zhangxi"	1	36	1	1	0	1	1	5
"573"	"1114320"	"zhangxi5"	1	"zhangxi"	1	36	1	1	1	0	1	4
"574"	"1114301"	"zhangxi5"	1	"zhangxi"	0	39	1	0	1	1	1	3
"575"	"1114299"	"zhangxi5"	1	"zhangxi"	1	60	1	0	1	1	1	3
"576"	"1114294"	"zhangxi5"	1	"zhangxi"	1	63	1	1	0	1	1	5
"577"	"1114296"	"zhangxi5"	1	"zhangxi"	1	66	1	0	1	1	1	3
"578"	"1114339"	"zhangxi5"	1	"zhangxi"	1	70	1	0	0	1	0	4
"579"	"1114337"	"zhangxi5"	1	"zhangxi"	0	58	1	0	1	1	1	3
"580"	"1114351"	"zhangxi5"	1	"zhangxi"	0	56	1	0	0	1	0	1
"581"	"1114338"	"zhangxi5"	1	"zhangxi"	1	33	0	1	1	0	1	3
"582"	"1114293"	"zhangxi5"	1	"zhangxi"	1	54	1	0	0	1	1	3
"583"	"1114329"	"zhangxi5"	1	"zhangxi"	0	36	1	1	1	1	0	4
"584"	"1114326"	"zhangxi5"	1	"zhangxi"	0	38	1	1	1	0	2	4
"585"	"1114314"	"zhangxi5"	1	"zhangxi"	0	48	1	1	0	0	1	2
"586"	"1114341"	"zhangxi5"	1	"zhangxi"	0	55	1	1	0	1	2	3
"587"	"1114362"	"zhangxi6"	1	"zhangxi"	0	56	1	1	1	1	0	1
"588"	"1114342"	"zhangxi5"	1	"zhangxi"	0	52	1	0	1	1	1	3
"589"	"1114307"	"zhangxi5"	1	"zhangxi"	0	39	1	1	1	1	0	2
"590"	"1114316"	"zhangxi5"	1	"zhangxi"	1	41	1	0	0	1	1	5
"591"	"1114330"	"zhangxi5"	1	"zhangxi"	1	38	1	0	0	1	1	3
"592"	"1114348"	"zhangxi5"	1	"zhangxi"	0	45	1	1	0	1	1	3
"593"	"1114409"	"zhangxi6"	1	"zhangxi"	1	56	1	0	1	1	1	3
"594"	"1114396"	"zhangxi6"	1	"zhangxi"	1	56	1	1	0	0	0	3
"595"	"1114372"	"zhangxi6"	1	"zhangxi"	0	66	1	0	0	1	1	2
"596"	"1114389"	"zhangxi6"	1	"zhangxi"	0	68	1	1	0	0	1	5
"597"	"1114399"	"zhangxi6"	1	"zhangxi"	0	59	1	1	1	1	0	4
"598"	"1114427"	"zhangxi6"	1	"zhangxi"	0	40	1	0	1	1	1	2
"599"	"1114404"	"zhangxi6"	1	"zhangxi"	1	45	1	1	0	1	2	5
"600"	"1114365"	""	NA	"zhangxi"	NA	NA	NA	0	1	NA	0	0
"601"	"1114366"	""	NA	"zhangxi"	NA	NA	NA	0	1	NA	0	0
"602"	"1114385"	"zhangxi6"	1	"zhangxi"	0	56	1	1	1	0	0	2
"603"	"1114370"	"zhangxi6"	1	"zhangxi"	0	48	1	0	1	1	1	3
"604"	"1114378"	"zhangxi6"	1	"zhangxi"	1	60	1	1	0	0	0	4
"605"	"1114393"	"zhangxi6"	1	"zhangxi"	0	52	1	1	0	0	0	4
"606"	"1114380"	"zhangxi6"	1	"zhangxi"	0	45	1	0	0	1	0	1
"607"	"1114387"	"zhangxi6"	1	"zhangxi"	1	58	1	1	1	0	1	4
"608"	"1114391"	"zhangxi6"	1	"zhangxi"	1	68	1	0	0	1	0	1
"609"	"1114377"	"zhangxi6"	1	"zhangxi"	0	68	1	1	0	1	0	4
"610"	"1114382"	"zhangxi6"	1	"zhangxi"	1	51	1	0	0	1	0	1
"611"	"1114417"	"zhangxi6"	1	"zhangxi"	0	47	1	0	0	1	1	3
"612"	"1114434"	"zhangxi6"	1	"zhangxi"	0	44	1	1	1	1	0	3
"613"	"1114414"	"zhangxi6"	1	"zhangxi"	0	40	1	1	1	1	0	1
"614"	"1114401"	"zhangxi6"	1	"zhangxi"	0	41	1	1	1	1	0	3
"615"	"1114411"	"zhangxi6"	1	"zhangxi"	0	43	1	1	1	0	0	4
"616"	"1114388"	"zhangxi6"	1	"zhangxi"	0	58	1	1	1	0	0	4
"617"	"1114419"	"zhangxi6"	1	"zhangxi"	1	42	1	0	1	1	1	2
"618"	"1114410"	"zhangxi6"	1	"zhangxi"	1	72	1	0	1	1	0	4
"619"	"1114423"	"zhangxi6"	1	"zhangxi"	0	63	1	1	1	0	2	3
"620"	"1114408"	"zhangxi6"	1	"zhangxi"	0	59	1	1	1	0	2	3
"621"	"1114403"	"zhangxi6"	1	"zhangxi"	1	47	1	0	0	1	1	3
"622"	"1114422"	"zhangxi6"	1	"zhangxi"	0	47	1	0	1	1	0	4
"623"	"1114432"	"zhangxi6"	1	"zhangxi"	0	45	1	0	1	1	2	4
"624"	"1114407"	"zhangxi6"	1	"zhangxi"	0	53	1	1	0	1	1	4
"625"	"1114431"	"zhangxi6"	1	"zhangxi"	0	34	1	1	0	1	1	2
"626"	"11123096"	"hongxing3"	1	"hongxing"	0	38	1	0	1	1	1	5
"627"	"1114602"	"zhangxi81"	1	"zhangxi"	0	36	1	1	0	1	1	4
"628"	"1114455"	"zhangxi72"	1	"zhangxi"	1	46	1	1	1	1	0	4
"629"	"1114441"	"zhangxi72"	1	"zhangxi"	0	63	1	1	1	1	0	2
"630"	"1114492"	"zhangxi72"	1	"zhangxi"	1	48	1	0	0	1	1	5
"631"	"1114444"	"zhangxi72"	1	"zhangxi"	1	53	1	1	1	1	1	4
"632"	"1114499"	"zhangxi72"	1	"zhangxi"	0	41	1	0	1	1	0	1
"633"	"1114476"	"zhangxi72"	1	"zhangxi"	1	54	1	0	0	1	1	3
"634"	"1114477"	"zhangxi72"	1	"zhangxi"	0	83	1	0	0	1	1	3
"635"	"1114482"	"zhangxi72"	1	"zhangxi"	0	43	1	1	1	1	2	2
"636"	"1114491"	"zhangxi72"	1	"zhangxi"	0	47	1	0	1	1	0	2
"637"	"1114498"	"zhangxi72"	1	"zhangxi"	0	62	1	1	0	1	0	2
"638"	"1114490"	"zhangxi72"	1	"zhangxi"	0	44	1	1	0	1	1	3
"639"	"1114481"	"zhangxi72"	1	"zhangxi"	0	46	1	0	1	1	1	2
"640"	"1114549"	"zhangxi81"	1	"zhangxi"	1	54	1	1	1	0	0	2
"641"	"1114626"	"zhangxi81"	1	"zhangxi"	1	65	1	1	1	1	0	4
"642"	"1114547"	"zhangxi81"	1	"zhangxi"	1	64	1	1	0	0	0	4
"643"	"1114575"	"zhangxi81"	1	"zhangxi"	0	58	1	1	1	0	1	4
"644"	"1114548"	"zhangxi82"	1	"zhangxi"	1	59	1	0	0	1	0	3
"645"	"1114579"	"zhangxi81"	1	"zhangxi"	0	54	1	1	1	1	0	3
"646"	"1114573"	"zhangxi81"	1	"zhangxi"	0	62	1	0	0	1	0	3
