userid age dob_day dob_year dob_month gender tenure friend_count friendships_initiated likes likes_received mobile_likes mobile_likes_received www_likes www_likes_received
2054042 19 1 1994 1 male 17 8 7 0 0 0 0 0 0
1702226 98 13 1915 7 female 1772 70 30 39 16 36 12 3 4
1865351 31 3 1982 1 male 474 278 8 0 0 0 0 0 0
2090389 66 27 1947 1 female 1665 129 91 211 50 210 32 1 18
1435228 76 1 1937 11 male 1479 58 30 9 10 0 9 9 1
1450343 19 18 1994 6 male 295 125 54 49 31 43 20 6 11
1869350 31 9 1982 6 female 497 109 66 73 36 73 35 0 1
1767632 66 6 1947 7 male 1706 26 13 0 0 0 0 0 0
1772448 25 20 1988 11 male 373 61 54 8 2 8 2 0 0
1123492 31 12 1982 3 male 541 246 154 1 2 1 0 0 2
1455688 25 1 1988 1 female 172 10 5 0 0 0 0 0 0
1203755 45 25 1968 10 male 372 21 14 17 2 0 0 17 2
1140382 108 1 1905 1 male 83 22 17 0 1 0 0 0 1
1561621 23 22 1990 7 male 285 43 37 7 6 3 6 4 0
1006476 24 1 1989 1 male 17 7 3 11 1 11 1 0 0
1500726 45 26 1968 7 male 380 114 40 42 50 42 29 0 21
1469329 29 7 1984 5 female 880 437 382 373 358 172 206 201 152
1536255 36 30 1977 10 female 560 324 140 891 697 612 567 279 130
1081781 59 8 1954 6 female 207 33 25 44 30 38 22 6 8
2074907 108 10 1905 10 female 1175 371 158 42 122 6 49 36 73
1069673 21 30 1992 4 male 60 36 25 2 25 2 25 0 0
1208345 26 1 1987 1 female 485 65 47 7 15 0 7 7 8
1168462 21 3 1992 1 female 200 48 27 0 0 0 0 0 0
1849137 25 1 1988 1 female 9 2 2 3 0 3 0 0 0
1335703 17 6 1996 9 male 92 160 135 29 6 16 2 13 4
2132333 33 15 1980 2 female 1738 352 236 466 838 403 523 63 315
1263206 18 24 1995 2 female 298 125 59 579 640 268 292 311 348
1979780 32 13 1981 11 male 560 527 433 653 569 503 130 150 439
1773201 22 23 1991 3 male 563 219 130 0 0 0 0 0 0
1203655 41 1 1972 1 female 266 18 18 0 0 0 0 0 0
1853038 20 5 1993 8 female 880 102 72 16 2 16 2 0 0
1095883 24 16 1989 10 male 282 124 83 1 13 1 11 0 2
1914140 27 17 1986 10 female 244 128 71 12 5 12 5 0 0
1211256 108 29 1905 1 male 1507 725 491 8 0 8 0 0 0
1764741 103 26 1910 6 male 274 30 1 0 0 0 0 0 0
1043777 21 11 1992 1 male 591 366 257 316 83 51 37 265 46
1267122 40 18 1973 12 male 116 47 26 19 1 10 0 9 1
1605388 22 3 1991 1 female 610 250 124 8 30 8 14 0 16
1237241 39 20 1974 6 male 81 6 5 22 0 22 0 0 0
1570114 27 1 1986 7 male 287 97 65 11 1 11 1 0 0
1210405 21 2 1992 12 female 1091 15 8 76 25 19 4 57 21
2051615 42 5 1971 3 female 123 29 21 8 7 8 5 0 2
1719679 53 30 1960 3 male 1285 486 347 357 262 357 204 0 58
1417748 21 2 1992 2 male 66 12 2 1 0 1 0 0 0
1056817 51 6 1962 1 female 1052 81 40 54 49 43 40 11 9
1538911 59 20 1954 7 female 1316 84 56 1 40 0 20 1 20
2080963 35 2 1978 10 male 20 0 0 0 0 0 0 0 0
1033038 47 23 1966 10 female 18 23 13 84 24 84 10 0 14
1067533 34 1 1979 1 male 352 53 43 36 6 0 2 36 4
1300985 29 10 1984 8 male 465 180 46 1 3 1 0 0 3
1341180 23 21 1990 11 male 307 113 59 2 0 2 0 0 0
1396632 31 6 1982 9 male 437 208 180 2 13 0 3 2 10
1696806 20 30 1993 11 male 246 40 14 5 49 4 40 1 9
1993898 24 27 1989 9 female 639 2 1 1 0 1 0 0 0
1664294 104 1 1909 4 male 933 303 273 0 0 0 0 0 0
1132288 46 11 1967 11 male 642 20 12 11 0 11 0 0 0
1751875 30 5 1983 10 male 406 149 74 3 105 3 69 0 36
2136040 43 12 1970 12 female 1603 170 62 217 140 217 89 0 51
1827358 24 5 1989 4 male 530 14 11 1 0 1 0 0 0
1209819 61 4 1952 1 female 613 15 9 7 1 5 1 2 0
1016383 77 7 1936 12 female 1397 176 124 87 37 87 30 0 7
1014744 36 24 1977 11 male 166 56 47 2 2 0 2 2 0
1774615 25 12 1988 2 female 294 92 78 1 0 1 0 0 0
1394299 78 26 1935 8 female 1196 145 87 124 155 0 78 124 77
1493811 13 6 2000 1 male 171 128 105 12 0 0 0 12 0
1330032 36 25 1977 2 female 185 3 1 0 0 0 0 0 0
2075667 21 4 1992 2 female 636 451 267 460 637 272 504 188 133
1561283 18 1 1995 9 female 244 206 81 256 67 102 52 154 15
1543167 63 28 1950 1 male 536 405 50 72 30 0 5 72 25
1350378 48 21 1965 12 female 92 4 4 0 1 0 1 0 0
2116183 93 12 1920 9 female 809 44 20 9 2 9 2 0 0
1030486 47 8 1966 2 NA 219 46 29 35 9 35 9 0 0
1387010 19 4 1994 4 male 198 147 93 273 57 273 50 0 7
1470776 48 29 1965 10 male 412 2 0 0 0 0 0 0 0
1274794 51 6 1962 6 female 487 15 5 6 2 0 0 6 2
1377129 55 23 1958 1 female 519 72 29 15 7 11 4 4 3
2058742 57 10 1956 12 female 254 77 43 441 285 6 150 435 135
2124890 21 7 1992 12 female 471 106 83 16 0 16 0 0 0
1837306 37 25 1976 3 male 687 6 2 0 0 0 0 0 0
1757253 24 3 1989 7 male 644 386 320 201 188 183 118 18 70
1392438 52 11 1961 2 female 1164 72 38 61 8 61 6 0 2
1093652 27 28 1986 4 male 949 58 44 1 1 1 1 0 0
1883626 19 5 1994 10 male 13 5 5 14 6 14 6 0 0
1329065 60 29 1953 7 male 1272 112 34 0 0 0 0 0 0
1521305 15 20 1998 12 female 373 3 3 0 0 0 0 0 0
1758799 18 6 1995 1 male 672 787 165 52 162 29 97 23 65
1333505 17 22 1996 12 female 1546 1524 776 575 1046 125 443 450 603
2163081 19 13 1994 4 female 242 3 2 0 0 0 0 0 0
1151166 20 17 1993 11 male 336 68 47 6 25 6 17 0 8
1180778 28 2 1985 7 male 73 26 21 11 6 4 4 7 2
1828907 17 18 1996 10 male 536 1 1 0 0 0 0 0 0
1260442 19 9 1994 5 male 159 74 47 6 19 6 17 0 2
1939866 31 26 1982 10 female 605 20 6 21 7 21 7 0 0
1231961 47 26 1966 6 female 418 124 32 771 241 0 79 771 162
1862123 24 27 1989 9 female 1477 4062 1056 66 315 34 256 32 59
1337400 22 5 1991 7 female 425 476 135 23 119 23 110 0 9
1328683 25 1 1988 1 male 201 38 33 1 0 1 0 0 0
2089344 108 9 1905 7 male 315 675 505 14 5 0 2 14 3
1328826 66 2 1947 9 female 573 142 56 0 16 0 10 0 6
1009183 32 18 1981 4 male 355 80 51 93 30 93 25 0 5
2083798 18 20 1995 10 female 447 134 46 1 7 1 0 0 7
1975708 27 16 1986 7 female 333 7 5 5 0 5 0 0 0
1179700 21 6 1992 6 male 317 148 86 7 20 0 5 7 15
1067513 32 7 1981 5 male 627 3 1 0 0 0 0 0 0
1419523 37 2 1976 1 male 664 113 77 0 1 0 0 0 1
1087829 63 31 1950 1 male 127 10 7 5 2 3 2 2 0
1669305 14 4 1999 6 female 415 357 186 1604 389 1575 242 29 147
1520847 58 12 1955 7 male 547 220 140 30 68 0 13 30 55
1070790 82 27 1931 4 female 646 261 103 4 8 0 1 4 7
1686088 42 21 1971 11 male 293 2 2 0 0 0 0 0 0
2046877 28 15 1985 1 male 518 29 27 0 0 0 0 0 0
1914310 30 8 1983 9 male 481 96 85 0 0 0 0 0 0
1785955 29 10 1984 2 male 1466 318 136 18 3 18 2 0 1
2038976 15 2 1998 12 female 601 2811 883 43 486 42 397 1 89
1352926 33 9 1980 12 male 305 129 71 4 0 0 0 4 0
1836501 25 1 1988 1 female 283 4 4 0 0 0 0 0 0
1229617 26 14 1987 11 male 223 343 335 3 0 3 0 0 0
1305085 33 26 1980 5 male 327 0 0 0 0 0 0 0 0
1866678 20 7 1993 8 male 262 65 54 3 11 2 2 1 9
1462593 66 20 1947 11 female 141 51 40 111 1 111 0 0 1
1631233 17 17 1996 2 male 252 86 58 275 638 275 490 0 148
1357118 25 1 1988 1 male 27 126 104 6 14 6 5 0 9
2184238 22 5 1991 5 male 376 63 43 2 7 0 1 2 6
1092400 33 2 1980 10 male 264 40 27 1 0 1 0 0 0
2154140 39 11 1974 2 male 266 17 16 0 4 0 0 0 4
1995184 26 28 1987 6 female 303 53 23 20 11 10 11 10 0
2114174 75 2 1938 11 male 1385 29 5 0 0 0 0 0 0
1355027 30 1 1983 6 male 591 155 132 8 19 8 19 0 0
1305207 71 18 1942 12 female 430 21 17 10 2 0 0 10 2
1745898 28 19 1985 5 male 281 1 0 0 0 0 0 0 0
2065425 18 20 1995 7 male 94 154 125 8 1 8 0 0 1
1122233 24 31 1989 10 female 739 193 106 0 4 0 3 0 1
1941853 44 24 1969 2 male 413 24 16 1 2 1 2 0 0
1351406 30 25 1983 4 female 513 88 47 14 20 0 12 14 8
1469021 16 7 1997 11 male 182 192 143 19 5 9 5 10 0
2103510 37 26 1976 5 female 381 28 22 15 0 0 0 15 0
1331307 22 2 1991 9 male 287 63 37 0 5 0 5 0 0
1699976 72 31 1941 5 female 1516 52 38 50 1 50 1 0 0
1498741 24 16 1989 7 male 349 351 195 0 3 0 2 0 1
1797934 93 1 1920 7 male 1351 343 73 24 31 24 28 0 3
1488419 20 13 1993 2 male 97 97 73 416 81 413 49 3 32
1637763 29 25 1984 1 female 277 2 1 1 0 1 0 0 0
1443366 20 21 1993 8 male 645 1519 1129 46 69 46 54 0 15
1469597 33 6 1980 6 female 791 3 3 9 13 9 7 0 6
1447005 30 2 1983 3 female 301 6 3 0 0 0 0 0 0
1688526 23 5 1990 3 male 505 60 54 0 0 0 0 0 0
1389007 60 22 1953 3 female 13 30 24 28 54 28 38 0 16
2164483 35 5 1978 5 male 352 21 16 0 1 0 1 0 0
1842946 18 6 1995 1 male 458 2159 1249 1525 1108 1525 906 0 202
1996601 19 6 1994 1 male 20 3 2 0 0 0 0 0 0
1164097 14 7 1999 12 male 310 145 85 100 26 68 15 32 11
1005926 24 30 1989 11 female 556 2044 847 1963 1809 1681 1176 282 633
2060315 21 20 1992 4 male 1145 531 366 24 44 24 27 0 17
1532525 34 23 1979 7 male 662 14 9 10 0 10 0 0 0
2028220 59 26 1954 7 female 1844 19 7 2 4 2 4 0 0
1984793 29 12 1984 9 female 936 28 16 2 4 0 1 2 3
1955484 29 6 1984 11 female 599 37 22 3 0 3 0 0 0
1870964 24 11 1989 1 female 324 78 60 22 45 22 35 0 10
1679174 21 18 1992 8 male 148 428 398 3 17 3 4 0 13
1264307 71 19 1942 6 male 1551 13 2 5 1 0 0 5 1
2081945 64 11 1949 6 female 1794 83 55 763 155 102 44 661 111
1330950 24 17 1989 7 male 345 137 17 0 7 0 4 0 3
1599696 17 2 1996 2 male 466 98 39 0 0 0 0 0 0
1835106 61 9 1952 2 male 950 115 42 201 69 0 43 201 26
1454917 30 6 1983 3 female 217 114 64 100 128 100 25 0 103
1457204 26 30 1987 4 male 348 8 4 0 0 0 0 0 0
1067134 16 16 1997 5 male 530 267 218 0 1 0 1 0 0
2048484 24 30 1989 9 male 677 123 71 0 0 0 0 0 0
2094576 27 15 1986 7 female 157 65 53 1 5 1 4 0 1
1811901 30 3 1983 10 male 56 0 0 0 0 0 0 0 0
1393682 26 14 1987 12 male 918 22 18 1 0 1 0 0 0
1035246 25 19 1988 5 female 542 502 167 283 237 283 218 0 19
1233547 50 5 1963 6 female 174 0 0 0 0 0 0 0 0
1958489 22 15 1991 5 female 388 52 33 3 1 0 1 3 0
2054619 52 1 1961 5 male 275 22 13 0 0 0 0 0 0
1046547 17 18 1996 12 male 144 55 18 0 23 0 12 0 11
1018113 18 15 1995 3 female 231 319 115 10 80 10 51 0 29
1948874 64 19 1949 7 male 331 32 21 6 16 0 4 6 12
1452847 17 27 1996 3 male 593 119 71 0 2 0 0 0 2
1141592 19 23 1994 3 male 243 34 33 0 0 0 0 0 0
1853196 34 23 1979 10 male 166 196 18 0 2 0 0 0 2
1882539 93 30 1920 8 female 888 132 59 63 54 59 28 4 26
1855318 71 2 1942 11 female 703 215 112 2880 74 0 33 2880 41
2106673 25 22 1988 1 female 375 152 109 170 237 168 96 2 141
1719083 50 19 1963 5 male 431 173 111 135 45 135 32 0 13
1934710 97 31 1916 8 male 1640 936 551 1009 299 1009 253 0 46
2157272 70 19 1943 9 female 531 50 37 19 4 19 4 0 0
1252631 19 1 1994 5 female 946 121 61 979 852 798 160 181 692
1678632 32 14 1981 4 male 520 135 89 68 9 68 4 0 5
1143541 20 26 1993 10 male 81 34 27 2 10 2 1 0 9
1070182 58 25 1955 8 male 1438 15 8 4 2 4 2 0 0
1898584 26 10 1987 10 female 544 164 118 3 36 2 18 1 18
1327229 23 4 1990 7 male 563 69 47 162 20 117 7 45 13
1919553 59 14 1954 12 male 757 243 173 191 51 55 32 136 19
1297272 40 23 1973 11 male 998 142 79 5 32 4 23 1 9
1152910 108 25 1905 9 male 395 22 18 10 26 10 23 0 3
2062977 62 24 1951 11 male 154 49 40 2127 90 2127 55 0 35
1508438 47 28 1966 7 male 558 88 62 26 4 26 3 0 1
1314241 54 12 1959 4 male 536 295 237 9 11 0 5 9 6
1294115 47 29 1966 8 male 458 22 7 20 3 20 1 0 2
1652185 32 1 1981 3 male 126 11 10 47 0 44 0 3 0
1042995 60 11 1953 12 female 703 424 262 380 27 344 7 36 20
2170399 60 3 1953 3 female 578 98 73 1 3 1 2 0 1
1081837 21 27 1992 7 female 538 285 211 43 6 43 6 0 0
1157163 24 17 1989 8 male 910 315 225 111 100 80 45 31 55
2086593 25 4 1988 1 male 169 40 29 9 7 9 7 0 0
1282333 38 29 1975 4 male 135 106 77 351 53 351 29 0 24
1055439 103 15 1910 8 male 853 460 223 40 38 40 37 0 1
1243111 108 29 1905 10 female 985 692 525 15 11 6 9 9 2
1687710 19 19 1994 3 female 1571 713 164 140 458 119 164 21 294
1477105 13 21 2000 2 male 863 76 36 0 0 0 0 0 0
1775352 17 14 1996 2 male 70 78 69 0 0 0 0 0 0
1071710 24 19 1989 7 male 439 241 143 752 397 691 249 61 148
1661755 19 25 1994 3 male 172 252 132 87 143 35 54 52 89
1178242 24 27 1989 9 male 350 79 36 0 2 0 2 0 0
1590014 27 17 1986 8 male 579 54 52 39 26 39 26 0 0
1566410 15 13 1998 6 male 231 50 38 0 0 0 0 0 0
1519180 34 21 1979 8 female 667 106 63 53 37 45 14 8 23
1119248 19 1 1994 1 male 418 459 283 13 99 13 61 0 38
1962391 31 20 1982 1 male 544 10 1 0 0 0 0 0 0
1126012 22 21 1991 9 female 921 132 15 5 14 5 11 0 3
2137790 29 1 1984 2 female 360 325 246 0 0 0 0 0 0
1755714 59 3 1954 12 male 414 45 39 7 6 0 5 7 1
1812600 60 6 1953 6 male 1058 16 8 0 0 0 0 0 0
1478101 91 13 1922 11 male 1290 42 34 0 0 0 0 0 0
1605408 26 16 1987 10 male 214 1 1 1 19 1 1 0 18
1455038 18 1 1995 11 male 82 385 324 77 695 77 464 0 231
1863527 29 15 1984 11 male 295 48 45 3 1 3 1 0 0
2063870 68 2 1945 10 male 2090 88 51 66 104 66 59 0 45
1713612 65 20 1948 7 female 170 50 45 22 1 0 0 22 1
1862550 22 14 1991 1 male 214 224 122 63 83 63 34 0 49
1024578 56 10 1957 9 female 373 97 71 427 62 0 20 427 42
2021124 63 17 1950 11 female 462 46 23 0 0 0 0 0 0
1218094 25 17 1988 11 female 253 157 33 107 65 105 33 2 32
1297379 19 23 1994 3 male 410 31 31 3 0 3 0 0 0
1384875 18 15 1995 3 male 36 5 3 0 0 0 0 0 0
1345154 28 8 1985 10 male 431 1 1 0 0 0 0 0 0
1663956 66 24 1947 10 female 676 48 24 122 125 0 93 122 32
2170317 14 29 1999 3 male 247 48 18 20 5 20 3 0 2
1523565 27 13 1986 7 female 477 60 28 59 43 59 42 0 1
1232637 40 17 1973 1 female 226 8 6 87 20 0 0 87 20
1485883 20 28 1993 3 male 364 783 599 380 417 227 292 153 125
2180472 19 9 1994 5 female 1008 121 76 153 152 112 56 41 96
1428572 19 5 1994 12 female 1057 196 120 1 5 1 1 0 4
2047279 30 21 1983 7 male 612 34 31 11 1 2 0 9 1
2039556 50 2 1963 9 male 393 45 33 13 0 11 0 2 0
2128886 33 17 1980 10 female 233 236 122 38 36 21 12 17 24
1730116 102 1 1911 1 female 636 11 5 1 1 0 1 1 0
1014832 25 21 1988 3 male 134 31 18 0 0 0 0 0 0
1708704 23 20 1990 12 male 1518 377 143 1 7 1 5 0 2
1465605 68 17 1945 8 male 553 184 163 653 288 653 273 0 15
1624861 46 30 1967 3 female 583 192 92 67 65 62 37 5 28
1772928 46 11 1967 7 male 723 21 7 0 4 0 3 0 1
1992272 95 26 1918 8 male 1448 594 426 7 15 7 5 0 10
1687319 25 6 1988 10 male 219 127 105 263 4 263 2 0 2
2116007 29 12 1984 2 male 472 6 4 0 0 0 0 0 0
2065047 20 23 1993 1 male 506 338 303 23 10 1 7 22 3
1864238 22 29 1991 9 male 809 975 736 164 276 164 245 0 31
1708900 18 17 1995 4 male 550 87 19 2 1 2 1 0 0
1026563 40 21 1973 11 male 362 8 6 77 30 58 10 19 20
1682496 22 4 1991 1 male 508 110 75 10 4 10 4 0 0
1049893 26 25 1987 9 male 418 113 90 0 4 0 4 0 0
1720371 57 24 1956 12 female 501 34 20 0 0 0 0 0 0
2045090 51 22 1962 8 female 1961 293 101 28 17 27 11 1 6
1830776 33 22 1980 2 female 758 93 42 0 2 0 0 0 2
2031622 13 19 2000 7 male 1 6 1 12 29 0 0 12 29
1000510 59 9 1954 3 male 765 90 65 360 321 360 149 0 172
1318354 27 24 1986 11 female 1543 363 94 68 90 68 65 0 25
1484487 43 7 1970 1 male 140 137 111 0 10 0 0 0 10
1390820 26 8 1987 6 male 358 150 98 14 28 13 26 1 2
2127829 33 25 1980 2 female 455 43 21 411 435 354 157 57 278
1794093 15 24 1998 9 female 419 1584 1368 6 9 1 8 5 1
2121772 25 3 1988 2 male 214 100 67 2 3 2 1 0 2
1981593 18 18 1995 6 male 292 249 63 52 49 4 22 48 27
1453540 38 19 1975 4 female 338 13 9 11 2 11 0 0 2
1012226 31 27 1982 2 male 1338 123 116 0 0 0 0 0 0
1423823 26 12 1987 6 male 472 124 118 2 0 2 0 0 0
1974339 42 26 1971 3 male 243 2 1 0 0 0 0 0 0
1533371 64 25 1949 2 male 551 4 3 48 31 48 14 0 17
1700775 18 19 1995 10 male 594 24 21 281 42 277 39 4 3
2054886 46 28 1967 2 male 955 135 100 17 18 17 16 0 2
1004997 29 20 1984 9 male 276 213 200 95 0 0 0 95 0
1410943 34 9 1979 8 male 1274 289 144 9 85 9 54 0 31
1014546 52 5 1961 7 male 1549 107 28 44 21 44 18 0 3
2000806 36 28 1977 4 female 437 19 15 0 0 0 0 0 0
1108162 14 12 1999 7 female 311 593 169 373 313 138 236 235 77
1825387 23 23 1990 11 female 395 355 151 0 0 0 0 0 0
2173047 27 3 1986 3 female 212 33 7 24 11 18 9 6 2
1123263 18 28 1995 3 male 300 149 81 0 0 0 0 0 0
1045206 79 1 1934 8 male 1835 42 12 0 0 0 0 0 0
1227016 15 24 1998 4 female 347 5 5 0 0 0 0 0 0
1663269 42 25 1971 11 female 359 1 1 0 0 0 0 0 0
1756758 30 20 1983 10 female 537 76 16 132 45 132 43 0 2
1564189 19 11 1994 12 female 668 95 29 43 3 43 3 0 0
1497481 32 13 1981 3 male 254 60 34 1 0 0 0 1 0
1694167 37 4 1976 3 male 729 149 60 0 3 0 2 0 1
1884324 58 31 1955 1 female 416 35 31 0 0 0 0 0 0
1815812 55 6 1958 9 female 2081 85 55 206 79 75 50 131 29
1402757 15 25 1998 8 male 481 131 53 734 28 734 4 0 24
1746270 16 20 1997 6 male 239 110 84 0 9 0 4 0 5
1983826 18 28 1995 11 female 198 79 24 50 186 50 138 0 48
2109131 53 9 1960 7 female 868 78 51 44 46 41 15 3 31
1343455 29 17 1984 8 male 57 1 0 0 0 0 0 0 0
1164408 23 27 1990 10 male 758 13 10 0 0 0 0 0 0
1645709 19 25 1994 2 male 287 17 13 1 0 0 0 1 0
2125743 103 4 1910 1 female 940 35 18 3 0 0 0 3 0
2158160 22 17 1991 11 male 600 59 27 0 5 0 4 0 1
1662236 20 23 1993 7 male 706 814 694 74 33 74 26 0 7
1482509 62 27 1951 11 female 949 109 85 2 5 2 5 0 0
1112113 33 10 1980 10 male 280 82 75 0 0 0 0 0 0
1510467 103 6 1910 3 male 1227 555 155 2 1213 2 720 0 493
1903208 17 1 1996 1 male 333 44 34 0 2 0 2 0 0
1109426 19 24 1994 7 male 321 9 2 0 0 0 0 0 0
1664468 64 12 1949 1 male 171 119 89 8 3 7 3 1 0
1254606 42 3 1971 4 female 778 446 227 1207 1416 886 953 321 463
1203320 18 30 1995 11 female 293 224 150 33 77 32 57 1 20
1681707 44 11 1969 9 male 599 287 81 7 1 7 1 0 0
1721739 21 16 1992 10 male 795 154 134 0 1 0 1 0 0
2178431 28 17 1985 3 female 47 1 0 2 7 1 4 1 3
2065222 15 17 1998 2 male 485 79 29 0 3 0 1 0 2
1375872 53 11 1960 9 female 1024 187 127 52 293 15 78 37 215
1672328 48 16 1965 6 female 1219 113 42 346 560 346 458 0 102
2171493 29 21 1984 1 male 217 13 11 0 4 0 3 0 1
1037255 17 21 1996 8 female 597 236 91 0 0 0 0 0 0
1447617 20 18 1993 10 female 328 57 40 13 29 9 9 4 20
1470098 24 8 1989 12 male 310 149 110 173 80 25 36 148 44
1506171 46 17 1967 3 male 574 21 12 3 0 3 0 0 0
1345802 20 5 1993 4 female 1532 1798 472 1562 3361 1143 1526 419 1835
1258874 16 15 1997 12 female 108 611 461 90 48 89 36 1 12
1165558 34 16 1979 7 male 125 74 29 7 13 7 10 0 3
1462640 39 29 1974 1 male 388 507 436 21 49 21 33 0 16
1260623 53 5 1960 10 male 345 1 1 19 3 0 1 19 2
1266993 35 14 1978 4 male 381 46 21 4 16 4 16 0 0
1518921 27 28 1986 5 male 346 28 25 7 1 7 1 0 0
1982770 20 9 1993 8 male 319 11 9 0 0 0 0 0 0
1981527 56 4 1957 8 male 533 13 8 0 1 0 1 0 0
2086277 25 1 1988 1 male 66 5 5 1 1 1 1 0 0
1406839 16 19 1997 6 male 106 276 263 1214 583 1214 441 0 142
1512331 80 14 1933 3 male 788 3331 1476 28 738 28 419 0 319
2154371 23 12 1990 9 male 269 52 12 6 11 6 11 0 0
1103085 20 8 1993 8 female 77 80 74 1 0 1 0 0 0
1187341 29 29 1984 2 male 1221 78 56 1 0 0 0 1 0
1818936 54 3 1959 10 male 2391 243 152 4 11 1 3 3 8
1973841 18 5 1995 1 male 326 39 9 0 3 0 3 0 0
2002417 48 29 1965 1 female 503 33 27 14 5 14 2 0 3
1325128 56 2 1957 4 female 410 3 3 0 0 0 0 0 0
1537375 20 4 1993 6 female 462 638 386 15 146 15 43 0 103
1291476 19 25 1994 8 male 405 201 140 50 3 50 3 0 0
1173862 56 13 1957 10 female 653 54 33 364 124 364 106 0 18
2076124 71 17 1942 3 male 950 121 94 15 1 15 1 0 0
1277609 26 22 1987 11 male 1042 273 180 9 0 9 0 0 0
1387720 15 2 1998 8 male 226 6 5 0 0 0 0 0 0
1128858 48 6 1965 3 female 520 172 139 6 34 6 8 0 26
1862031 58 9 1955 3 male 166 66 53 3 0 3 0 0 0
2159529 51 1 1962 8 male 231 7 5 1 0 1 0 0 0
1749824 61 20 1952 9 male 123 35 30 7 2 7 2 0 0
1371826 53 30 1960 7 female 1328 98 44 358 163 269 41 89 122
1519894 69 17 1944 4 male 391 103 83 16 18 0 12 16 6
1500694 30 7 1983 11 male 1048 226 153 4 13 4 6 0 7
1102706 27 16 1986 9 male 522 67 35 1 0 1 0 0 0
1958894 15 21 1998 8 male 365 136 90 20 5 20 5 0 0
2115650 14 18 1999 5 male 266 22 5 13 0 13 0 0 0
1878703 31 7 1982 12 female 1323 870 372 4 55 4 26 0 29
1517128 26 1 1987 1 female 321 30 17 15 1 15 1 0 0
1180189 64 10 1949 1 male 360 30 19 29 0 29 0 0 0
1292320 108 9 1905 3 male 1237 226 135 4 1 4 0 0 1
1074359 71 12 1942 2 female 1235 27 15 0 0 0 0 0 0
1656273 23 17 1990 11 female 11 59 53 4 17 4 15 0 2
1823775 13 8 2000 7 male 47 13 13 29 6 29 4 0 2
1214711 34 21 1979 2 female 321 24 7 8 2 8 0 0 2
1458165 24 18 1989 7 male 448 32 27 0 0 0 0 0 0
1720748 63 6 1950 4 male 305 87 21 1 6 0 6 1 0
1124302 94 23 1919 12 male 1716 528 386 22 11 19 4 3 7
2133286 18 6 1995 1 female 93 78 6 43 12 43 8 0 4
1257899 29 15 1984 3 female 389 0 0 0 0 0 0 0 0
1922510 24 27 1989 6 male 88 8 6 0 3 0 3 0 0
2135577 52 29 1961 7 female 120 67 36 211 109 208 77 3 32
1385601 21 30 1992 3 male 1534 865 608 245 183 100 126 145 57
1494230 21 2 1992 3 male 717 4 2 0 0 0 0 0 0
1786738 19 19 1994 4 male 86 150 106 187 3 187 1 0 2
1312891 19 11 1994 11 female 464 841 545 415 861 378 652 37 209
1433334 15 23 1998 2 female 329 57 29 4 12 4 12 0 0
2015867 33 26 1980 9 female 59 1 1 6 4 6 4 0 0
1578079 22 27 1991 10 male 418 112 63 0 18 0 18 0 0
1513767 30 17 1983 2 male 40 25 14 32 14 21 13 11 1
1307428 26 1 1987 1 female 336 27 3 0 0 0 0 0 0
1293619 19 24 1994 6 male 251 184 140 8 15 8 15 0 0
1983566 55 13 1958 12 female 325 2 1 0 0 0 0 0 0
1982765 47 7 1966 1 male 310 32 11 26 62 26 56 0 6
1982513 38 15 1975 6 male 309 36 29 13 16 13 16 0 0
1198629 54 15 1959 8 male 1371 84 69 0 1 0 1 0 0
1567035 36 15 1977 2 female 550 27 7 91 19 47 7 44 12
2142658 24 3 1989 7 female 31 1 1 53 19 51 19 2 0
1393053 19 17 1994 8 male 545 247 219 93 57 93 48 0 9
1853325 17 20 1996 6 male 303 171 124 12 1 12 0 0 1
1204823 20 8 1993 4 female 432 97 77 12 3 12 3 0 0
1593052 33 8 1980 1 male 312 0 0 0 0 0 0 0 0
2134628 19 3 1994 8 male 781 1271 1066 16 16 16 15 0 1
1750685 19 7 1994 9 female 242 76 36 12 50 1 27 11 23
1148128 18 17 1995 1 male 353 112 73 16 34 14 27 2 7
1303126 57 9 1956 5 female 1272 30 11 11 25 1 10 10 15
2153609 20 15 1993 5 male 201 60 13 116 68 34 32 82 36
1238519 19 1 1994 1 male 1058 321 263 4 4 2 2 2 2
1758163 27 15 1986 1 male 758 195 129 26 3 26 3 0 0
1841916 56 24 1957 12 female 1342 200 85 149 483 138 275 11 208
1910326 16 14 1997 6 female 251 2 2 0 0 0 0 0 0
2001674 49 5 1964 2 male 462 294 158 102 58 5 24 97 34
1277020 61 4 1952 11 male 112 44 30 17 4 17 4 0 0
1907355 54 26 1959 10 female 169 30 27 58 2 58 2 0 0
1116278 27 2 1986 9 female 176 92 63 193 50 55 24 138 26
1350407 102 21 1911 9 female 1762 312 85 186 561 117 335 69 226
2014458 25 16 1988 7 female 788 274 190 477 292 122 61 355 231
1040129 81 13 1932 9 male 1202 15 7 1 12 0 12 1 0
1093803 68 17 1945 8 male 297 40 37 0 0 0 0 0 0
1486934 30 28 1983 10 male 573 135 124 0 15 0 9 0 6
1171422 15 7 1998 9 male 394 61 54 8 2 8 2 0 0
1154882 43 5 1970 2 male 673 25 11 17 14 3 8 14 6
2013129 23 21 1990 2 male 220 201 170 49 26 49 26 0 0
1206785 37 28 1976 8 male 485 24 8 0 0 0 0 0 0
